,block_id,target_gas_cost,real_gas,shown_optimal,no_model_found,source_gas_cost,saved_gas,solver_time_in_sec,target_disasm,init_progr_len,final_progr_len,number_of_necessary_uninterpreted_instructions,number_of_necessary_push,result_is_correct,inferred_size,initial_size_relation,final_size_relation
54,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block4125.3_input.json,736.0,736.0,True,False,821,85.0,44.024,PUSH1 1 DUP8 ADD PUSH32 115792089237316195423570985008687907853269984665640564039457584007913129639680 DUP2 SLOAD AND DUP14 PUSH1 255 AND OR DUP14 SWAP2 ,16,13.0,5,3,True,12,0.75,0.9230769230769232
55,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block2291.4_input.json,31.0,31.0,True,False,31,0.0,2.192,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
56,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block8473.2_input.json,758.0,758.0,True,False,764,6.0,39.316,PUSH1 32 ADD PUSH1 0 SHA3 DUP1 SWAP5 POP SLOAD SWAP3 POP PUSH1 0 DUP4 ,13,12.0,3,2,True,10,0.7692307692307693,0.8333333333333334
57,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block12735.4_input.json,31.0,31.0,True,False,31,0.0,1.976,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
58,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block3590_input.json,722.0,722.0,True,False,732,10.0,10.932,SWAP2 POP SWAP2 POP DUP6 PUSH1 2 SLOAD ADD DUP3 ,13,9.0,2,1,True,7,0.5384615384615384,0.7777777777777778
59,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block8666_input.json,731.0,731.0,True,False,809,78.0,11.608,PUSH3 65536 DUP5 PUSH1 1 ADD SLOAD DIV PUSH5 1099511627775 AND PUSH1 250 ADD NUMBER ,15,11.0,6,4,True,11,0.7333333333333333,1.0
60,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block11961_input.json,25.0,25.0,True,False,34,9.0,5.752000000000002,POP PUSH1 11 DUP12 SUB CALLDATALOAD PUSH20 1461501637330902918203684832716283019655932542975 AND ADDRESS DUP2 ,11,9.0,4,2,True,9,0.8181818181818182,1.0
61,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block13687.1_input.json,31.0,31.0,True,False,31,0.0,2.032,PUSH1 32 ADD PUSH1 64 MLOAD SWAP3 POP DUP3 SWAP2 POP SUB SWAP1 ,11,11.0,3,2,True,8,0.7272727272727273,0.7272727272727273
62,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block12086_input.json,35.0,35.0,True,False,35,0.0,7.636,PUSH2 65535 PUSH1 28 DUP13 SUB CALLDATALOAD AND SWAP5 POP DUP6 DUP6 PUSH1 32 ADD ,12,12.0,4,3,True,11,0.9166666666666666,0.9166666666666666
63,0xd1ceeeeee83f8bcf3bedad437202b6154e9f5405_Dice2Win_block11010_input.json,35.0,35.0,True,False,37,2.0,47.432,PUSH1 1 SWAP12 PUSH1 3 ADD SWAP12 DUP13 CALLDATALOAD PUSH1 0 BYTE DUP1 SWAP9 POP ,13,12.0,3,3,True,9,0.6923076923076923,0.75
